step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 6.136, 0.036, 16.1, 26.6, 11.5
128, 1.84, 0.000125, 5.41, 4.417, -0.087, 18.2, 16.2, 20.7
256, 1.9, 0.00025, 4.15, 3.939, -0.072, 22.1, 17.9, 28.8
384, 1.88, 0.000375, 3.8, 3.716, -0.019, 24.9, 20.8, 30.8
512, 1.86, 0.0005, 3.61, 3.535, 0.005, 26.2, 22.3, 31.9
640, 1.84, 0.000625, 3.44, 3.389, 0.036, 28.5, 24.2, 34.7
768, 1.86, 0.00075, 3.3, 3.25, 0.059, 30.2, 25.5, 37.0
896, 1.85, 0.000875, 3.17, 3.106, 0.065, 30.4, 25.9, 36.9
1024, 1.9, 0.001, 3.03, 2.971, 0.076, 31.2, 26.6, 37.8
1152, 1.83, 0.0009821, 2.89, 2.861, 0.091, 32.5, 27.5, 39.6
1280, 1.85, 0.0009643, 2.79, 2.779, 0.093, 32.6, 27.6, 39.7
1408, 1.86, 0.0009464, 2.72, 2.708, 0.115, 34.3, 28.8, 42.4
1536, 1.88, 0.0009286, 2.67, 2.651, 0.127, 35.3, 29.5, 43.8
1664, 1.86, 0.0009107, 2.59, 2.609, 0.121, 34.7, 29.2, 42.8
1792, 1.83, 0.0008929, 2.56, 2.571, 0.118, 34.5, 29.1, 42.6
1920, 1.85, 0.000875, 2.52, 2.542, 0.136, 35.9, 30.0, 44.8
2048, 1.85, 0.0008571, 2.48, 2.513, 0.139, 36.2, 30.2, 45.1
2176, 1.85, 0.0008393, 2.47, 2.486, 0.142, 36.4, 30.3, 45.5
2304, 1.84, 0.0008214, 2.43, 2.462, 0.147, 36.8, 30.6, 46.1
2432, 1.86, 0.0008036, 2.41, 2.448, 0.147, 36.8, 30.7, 45.9
2560, 1.86, 0.0007857, 2.39, 2.43, 0.147, 36.8, 30.6, 45.9
2688, 1.88, 0.0007679, 2.38, 2.416, 0.157, 37.5, 31.2, 47.2
2816, 1.85, 0.00075, 2.35, 2.405, 0.156, 37.4, 31.1, 47.0
2944, 1.85, 0.0007321, 2.34, 2.39, 0.165, 38.2, 31.6, 48.3
3072, 1.85, 0.0007143, 2.35, 2.381, 0.155, 37.4, 31.1, 46.8
3200, 1.86, 0.0006964, 2.31, 2.37, 0.149, 36.8, 30.8, 45.9
3328, 1.82, 0.0006786, 2.31, 2.358, 0.165, 38.1, 31.6, 48.0
3456, 1.88, 0.0006607, 2.3, 2.35, 0.163, 38.0, 31.5, 47.8
3584, 1.9, 0.0006429, 2.29, 2.343, 0.156, 37.4, 31.2, 46.9
3712, 1.81, 0.000625, 2.28, 2.335, 0.165, 38.1, 31.6, 48.0
3840, 1.87, 0.0006071, 2.27, 2.323, 0.162, 37.9, 31.5, 47.5
3968, 1.85, 0.0005893, 2.25, 2.32, 0.165, 38.1, 31.6, 48.0
4096, 1.87, 0.0005714, 2.25, 2.32, 0.169, 38.4, 31.8, 48.5
4224, 1.86, 0.0005536, 2.23, 2.314, 0.163, 38.0, 31.6, 47.7
4352, 1.85, 0.0005357, 2.24, 2.304, 0.166, 38.1, 31.7, 48.0
4480, 1.84, 0.0005179, 2.24, 2.299, 0.173, 38.7, 32.0, 48.9
4608, 1.84, 0.0005, 2.21, 2.29, 0.168, 38.4, 31.8, 48.4
4736, 1.87, 0.0004821, 2.22, 2.287, 0.171, 38.6, 31.9, 48.7
4864, 1.83, 0.0004643, 2.21, 2.28, 0.174, 38.8, 32.1, 49.0
4992, 1.86, 0.0004464, 2.22, 2.276, 0.172, 38.6, 32.0, 48.7
5120, 1.88, 0.0004286, 2.2, 2.272, 0.163, 37.9, 31.5, 47.6
5248, 1.86, 0.0004107, 2.19, 2.268, 0.17, 38.5, 31.9, 48.5
5376, 1.82, 0.0003929, 2.19, 2.265, 0.173, 38.7, 32.0, 48.8
5504, 1.87, 0.000375, 2.18, 2.264, 0.177, 39.0, 32.2, 49.4
5632, 1.82, 0.0003571, 2.17, 2.258, 0.174, 38.8, 32.1, 49.0
5760, 1.87, 0.0003393, 2.18, 2.251, 0.173, 38.7, 32.1, 48.9
5888, 1.84, 0.0003214, 2.16, 2.253, 0.173, 38.7, 32.1, 48.9
6016, 1.89, 0.0003036, 2.18, 2.248, 0.176, 38.9, 32.2, 49.2
6144, 1.83, 0.0002857, 2.16, 2.247, 0.176, 38.9, 32.2, 49.2
6272, 1.84, 0.0002679, 2.15, 2.241, 0.175, 38.9, 32.2, 49.1
6400, 1.88, 0.00025, 2.16, 2.238, 0.172, 38.6, 32.0, 48.7
6528, 1.84, 0.0002321, 2.15, 2.236, 0.173, 38.7, 32.1, 48.8
6656, 1.88, 0.0002143, 2.16, 2.236, 0.174, 38.8, 32.1, 48.9
6784, 1.84, 0.0001964, 2.13, 2.232, 0.175, 38.8, 32.1, 49.1
6912, 1.85, 0.0001786, 2.13, 2.229, 0.176, 38.9, 32.2, 49.2
7040, 1.84, 0.0001607, 2.14, 2.227, 0.177, 39.0, 32.3, 49.3
7168, 1.86, 0.0001429, 2.14, 2.225, 0.18, 39.2, 32.4, 49.7
7296, 1.86, 0.000125, 2.13, 2.226, 0.177, 39.0, 32.3, 49.4
7424, 1.88, 0.0001071, 2.13, 2.224, 0.173, 38.7, 32.1, 48.9
7552, 1.84, 8.93e-05, 2.12, 2.222, 0.177, 39.0, 32.2, 49.3
7680, 1.82, 7.14e-05, 2.12, 2.22, 0.177, 39.0, 32.3, 49.3
