step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 4.9e-06, n/a, 6.143, 0.032, 15.7, 26.0, 11.3
128, 1.86, 0.000625, 4.8, 3.957, 0.129, 34.3, 30.5, 39.3
256, 1.86, 0.00125, 3.73, 3.545, 0.236, 41.3, 38.9, 44.1
384, 1.89, 0.001875, 3.39, 3.269, 0.355, 50.6, 47.0, 54.9
512, 1.87, 0.0025, 3.17, 3.095, 0.472, 59.4, 55.5, 64.0
640, 1.84, 0.003125, 3.02, 2.965, 0.595, 68.5, 67.4, 69.6
768, 1.86, 0.00375, 2.84, 2.758, 0.687, 75.6, 75.6, 75.6
896, 1.84, 0.004375, 2.7, 2.648, 0.72, 78.1, 78.9, 77.3
1024, 1.8, 0.005, 2.59, 2.589, 0.742, 79.7, 81.2, 78.3
1152, 1.85, 0.0049107, 2.56, 2.545, 0.798, 84.0, 87.1, 81.2
1280, 1.83, 0.0048214, 2.48, 2.502, 0.809, 84.8, 88.7, 81.3
1408, 1.86, 0.0047321, 2.45, 2.468, 0.816, 85.3, 89.3, 81.7
1536, 1.84, 0.0046429, 2.46, 2.458, 0.818, 85.5, 89.5, 81.9
1664, 1.82, 0.0045536, 2.42, 2.432, 0.813, 85.1, 89.6, 81.0
1792, 1.82, 0.0044643, 2.39, 2.417, 0.819, 85.6, 89.9, 81.6
1920, 1.85, 0.004375, 2.38, 2.412, 0.822, 85.8, 90.1, 81.9
2048, 1.86, 0.0042857, 2.36, 2.385, 0.829, 86.3, 91.2, 81.8
2176, 1.86, 0.0041964, 2.35, 2.377, 0.825, 86.0, 91.3, 81.2
2304, 1.82, 0.0041071, 2.33, 2.372, 0.824, 85.8, 91.4, 80.8
2432, 1.82, 0.0040179, 2.32, 2.365, 0.824, 85.8, 91.5, 80.8
2560, 1.79, 0.0039286, 2.33, 2.355, 0.829, 86.2, 91.6, 81.5
2688, 1.86, 0.0038393, 2.32, 2.354, 0.825, 85.9, 91.6, 80.9
2816, 1.84, 0.00375, 2.3, 2.347, 0.826, 86.0, 91.6, 81.0
2944, 1.82, 0.0036607, 2.32, 2.349, 0.826, 86.0, 91.6, 81.0
3072, 1.85, 0.0035714, 2.29, 2.339, 0.823, 85.8, 91.6, 80.6
3200, 1.84, 0.0034821, 2.29, 2.339, 0.824, 85.9, 91.6, 80.8
3328, 1.84, 0.0033929, 2.3, 2.328, 0.825, 85.9, 91.6, 80.9
3456, 1.85, 0.0033036, 2.3, 2.34, 0.822, 85.6, 91.6, 80.3
3584, 1.83, 0.0032143, 2.27, 2.305, 0.823, 85.7, 91.7, 80.4
3712, 1.86, 0.003125, 2.28, 2.316, 0.819, 85.4, 91.7, 79.9
3840, 1.83, 0.0030357, 2.26, 2.301, 0.821, 85.5, 91.7, 80.1
3968, 1.83, 0.0029464, 2.25, 2.301, 0.818, 85.3, 91.7, 79.7
4096, 1.86, 0.0028571, 2.25, 2.295, 0.818, 85.3, 91.7, 79.7
4224, 1.85, 0.0027679, 2.26, 2.293, 0.821, 85.5, 91.7, 80.1
4352, 1.8, 0.0026786, 2.25, 2.292, 0.82, 85.5, 91.7, 80.0
4480, 1.81, 0.0025893, 2.24, 2.29, 0.817, 85.2, 91.7, 79.6
4608, 1.89, 0.0025, 2.24, 2.29, 0.821, 85.5, 91.8, 80.1
4736, 1.79, 0.0024107, 2.24, 2.289, 0.82, 85.4, 91.7, 79.9
4864, 1.83, 0.0023214, 2.24, 2.283, 0.819, 85.3, 91.8, 79.8
4992, 1.88, 0.0022321, 2.25, 2.291, 0.819, 85.3, 91.8, 79.7
5120, 1.82, 0.0021429, 2.23, 2.284, 0.82, 85.4, 91.8, 79.9
5248, 1.92, 0.0020536, 2.24, 2.281, 0.818, 85.2, 91.8, 79.5
5376, 1.81, 0.0019643, 2.23, 2.279, 0.822, 85.6, 91.9, 80.2
5504, 1.81, 0.001875, 2.24, 2.274, 0.819, 85.3, 91.8, 79.7
5632, 1.89, 0.0017857, 2.22, 2.274, 0.818, 85.2, 91.8, 79.5
5760, 1.82, 0.0016964, 2.23, 2.27, 0.817, 85.1, 91.8, 79.3
5888, 1.85, 0.0016071, 2.23, 2.27, 0.819, 85.3, 91.8, 79.6
6016, 1.81, 0.0015179, 2.23, 2.27, 0.818, 85.2, 91.8, 79.5
6144, 1.82, 0.0014286, 2.22, 2.266, 0.818, 85.3, 91.8, 79.6
6272, 1.78, 0.0013393, 2.22, 2.266, 0.818, 85.2, 91.9, 79.5
6400, 1.87, 0.00125, 2.22, 2.262, 0.82, 85.4, 91.9, 79.7
6528, 1.84, 0.0011607, 2.22, 2.264, 0.817, 85.2, 91.9, 79.4
6656, 1.82, 0.0010714, 2.21, 2.261, 0.817, 85.1, 91.8, 79.3
6784, 1.83, 0.0009821, 2.22, 2.26, 0.817, 85.1, 91.9, 79.3
6912, 1.82, 0.0008929, 2.2, 2.261, 0.817, 85.2, 91.9, 79.3
7040, 1.83, 0.0008036, 2.21, 2.259, 0.816, 85.1, 91.9, 79.2
7168, 1.82, 0.0007143, 2.21, 2.257, 0.817, 85.1, 91.9, 79.3
7296, 1.92, 0.000625, 2.22, 2.255, 0.816, 85.1, 91.9, 79.3
7424, 1.81, 0.0005357, 2.2, 2.252, 0.817, 85.1, 91.9, 79.2
7552, 1.82, 0.0004464, 2.21, 2.253, 0.816, 85.0, 91.9, 79.1
7680, 1.84, 0.0003571, 2.19, 2.253, 0.817, 85.1, 91.9, 79.3
7808, 1.82, 0.0002679, 2.2, 2.252, 0.816, 85.1, 91.9, 79.2
7936, 1.84, 0.0001786, 2.21, 2.251, 0.816, 85.1, 91.9, 79.2
8064, 1.81, 8.93e-05, 2.2, 2.25, 0.816, 85.1, 91.9, 79.2
8192, 1.82, 0.0, 2.21, 2.249, 0.816, 85.0, 91.9, 79.2
