step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
4224, 1.81, 0.003875, 2.02, 2.098, 0.834, 87.1, 82.1, 92.7
4352, 1.8, 0.00375, 2.0, 2.085, 0.836, 87.2, 82.2, 92.9
4480, 1.84, 0.003625, 2.0, 2.08, 0.834, 87.1, 82.1, 92.6
4608, 1.79, 0.0035, 1.99, 2.076, 0.835, 87.1, 82.1, 92.8
4736, 1.8, 0.003375, 1.98, 2.074, 0.835, 87.2, 82.2, 92.8
4864, 1.83, 0.00325, 1.98, 2.069, 0.834, 87.1, 82.1, 92.6
4992, 1.81, 0.003125, 1.97, 2.066, 0.834, 87.1, 82.2, 92.6
5120, 1.8, 0.003, 1.95, 2.059, 0.835, 87.1, 82.2, 92.6
5248, 1.81, 0.002875, 1.96, 2.059, 0.835, 87.1, 82.2, 92.7
5376, 1.82, 0.00275, 1.96, 2.051, 0.835, 87.1, 82.2, 92.7
5504, 1.79, 0.002625, 1.97, 2.049, 0.835, 87.2, 82.2, 92.7
5632, 1.84, 0.0025, 1.95, 2.043, 0.833, 87.0, 82.1, 92.6
5760, 1.81, 0.002375, 1.95, 2.04, 0.834, 87.1, 82.1, 92.7
5888, 1.79, 0.00225, 1.93, 2.034, 0.835, 87.2, 82.2, 92.8
6016, 1.8, 0.002125, 1.92, 2.036, 0.835, 87.1, 82.2, 92.6
6144, 1.81, 0.002, 1.92, 2.032, 0.835, 87.1, 82.2, 92.8
6272, 1.79, 0.001875, 1.91, 2.028, 0.835, 87.1, 82.2, 92.7
6400, 1.83, 0.00175, 1.93, 2.024, 0.836, 87.2, 82.2, 92.8
6528, 1.8, 0.001625, 1.89, 2.024, 0.835, 87.1, 82.2, 92.6
6656, 1.79, 0.0015, 1.91, 2.021, 0.835, 87.1, 82.2, 92.7
6784, 1.81, 0.001375, 1.91, 2.017, 0.835, 87.1, 82.2, 92.7
6912, 1.83, 0.00125, 1.89, 2.013, 0.835, 87.1, 82.2, 92.7
7040, 1.81, 0.001125, 1.89, 2.009, 0.835, 87.1, 82.2, 92.7
7168, 1.79, 0.001, 1.89, 2.007, 0.834, 87.1, 82.2, 92.6
7296, 1.82, 0.000875, 1.88, 2.007, 0.835, 87.1, 82.2, 92.7
7424, 1.81, 0.00075, 1.88, 2.001, 0.835, 87.2, 82.2, 92.7
7552, 1.78, 0.000625, 1.87, 2.003, 0.834, 87.1, 82.2, 92.6
7680, 1.84, 0.0005, 1.86, 1.997, 0.834, 87.1, 82.2, 92.6
7808, 1.81, 0.000375, 1.87, 1.995, 0.835, 87.1, 82.2, 92.7
7936, 1.8, 0.00025, 1.87, 1.995, 0.835, 87.1, 82.2, 92.7
8064, 1.81, 0.000125, 1.86, 1.993, 0.835, 87.1, 82.2, 92.7
8192, 1.83, 0.0, 1.86, 1.993, 0.835, 87.1, 82.2, 92.7
