step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 4.9e-06, n/a, 6.113, 0.021, 14.9, 24.7, 10.7
128, 1.84, 0.000625, 4.83, 3.923, 0.279, 43.3, 44.5, 42.1
256, 1.82, 0.00125, 3.67, 3.453, 0.665, 74.1, 70.2, 78.6
384, 1.8, 0.001875, 3.26, 3.087, 0.782, 83.1, 79.4, 87.2
512, 1.82, 0.0025, 2.92, 2.803, 0.815, 85.6, 81.0, 90.9
640, 1.84, 0.003125, 2.68, 2.614, 0.831, 86.8, 81.8, 92.5
768, 1.81, 0.00375, 2.52, 2.495, 0.838, 87.4, 82.3, 93.1
896, 1.82, 0.004375, 2.42, 2.4, 0.841, 87.6, 82.4, 93.5
1024, 1.82, 0.005, 2.38, 2.352, 0.843, 87.8, 82.6, 93.6
1152, 1.81, 0.0049107, 2.3, 2.313, 0.846, 88.0, 82.7, 94.0
1280, 1.78, 0.0048214, 2.24, 2.275, 0.847, 88.1, 83.1, 93.7
1408, 1.86, 0.0047321, 2.22, 2.237, 0.85, 88.3, 83.2, 94.1
1536, 1.82, 0.0046429, 2.18, 2.209, 0.848, 88.1, 83.0, 93.9
1664, 1.79, 0.0045536, 2.13, 2.197, 0.849, 88.2, 83.0, 94.1
1792, 1.81, 0.0044643, 2.15, 2.198, 0.849, 88.2, 83.1, 93.9
1920, 1.83, 0.004375, 2.12, 2.177, 0.851, 88.4, 83.2, 94.2
2048, 1.81, 0.0042857, 2.12, 2.168, 0.85, 88.3, 82.8, 94.4
2176, 1.82, 0.0041964, 2.08, 2.145, 0.852, 88.4, 83.1, 94.4
2304, 1.77, 0.0041071, 2.06, 2.13, 0.855, 88.7, 83.6, 94.4
2432, 1.81, 0.0040179, 2.05, 2.12, 0.855, 88.6, 83.5, 94.5
2560, 1.8, 0.0039286, 2.03, 2.114, 0.853, 88.5, 83.4, 94.2
2688, 1.79, 0.0038393, 2.03, 2.105, 0.855, 88.6, 83.6, 94.4
2816, 1.81, 0.00375, 2.03, 2.093, 0.853, 88.5, 83.3, 94.4
2944, 1.81, 0.0036607, 2.02, 2.094, 0.853, 88.5, 83.2, 94.5
3072, 1.81, 0.0035714, 1.99, 2.082, 0.854, 88.6, 83.2, 94.6
3200, 1.78, 0.0034821, 1.99, 2.078, 0.853, 88.5, 83.2, 94.5
3328, 1.82, 0.0033929, 2.01, 2.066, 0.854, 88.6, 83.4, 94.4
3456, 1.8, 0.0033036, 1.98, 2.068, 0.854, 88.6, 83.3, 94.6
3584, 1.78, 0.0032143, 1.95, 2.071, 0.854, 88.6, 83.4, 94.4
3712, 1.82, 0.003125, 1.97, 2.054, 0.854, 88.6, 83.5, 94.5
3840, 1.79, 0.0030357, 1.96, 2.07, 0.854, 88.6, 83.3, 94.5
3968, 1.81, 0.0029464, 1.95, 2.042, 0.855, 88.7, 83.5, 94.5
4096, 1.8, 0.0028571, 1.94, 2.038, 0.855, 88.7, 83.4, 94.5
4224, 1.78, 0.0027679, 1.93, 2.03, 0.855, 88.6, 83.5, 94.5
4352, 1.82, 0.0026786, 1.94, 2.03, 0.853, 88.5, 83.2, 94.5
4480, 1.8, 0.0025893, 1.93, 2.024, 0.854, 88.6, 83.4, 94.5
4608, 1.82, 0.0025, 1.91, 2.022, 0.855, 88.6, 83.5, 94.5
4736, 1.8, 0.0024107, 1.91, 2.032, 0.854, 88.6, 83.5, 94.4
4864, 1.79, 0.0023214, 1.91, 2.011, 0.855, 88.7, 83.6, 94.5
4992, 1.79, 0.0022321, 1.91, 2.01, 0.855, 88.7, 83.4, 94.6
5120, 1.78, 0.0021429, 1.88, 2.008, 0.854, 88.6, 83.5, 94.4
5248, 1.79, 0.0020536, 1.89, 2.004, 0.855, 88.6, 83.4, 94.6
5376, 1.81, 0.0019643, 1.9, 2.004, 0.856, 88.7, 83.6, 94.5
5504, 1.8, 0.001875, 1.88, 1.996, 0.855, 88.6, 83.5, 94.5
5632, 1.78, 0.0017857, 1.85, 1.993, 0.854, 88.6, 83.4, 94.4
5760, 1.81, 0.0016964, 1.87, 1.992, 0.854, 88.6, 83.4, 94.5
5888, 1.8, 0.0016071, 1.87, 1.983, 0.855, 88.7, 83.5, 94.5
6016, 1.82, 0.0015179, 1.87, 1.985, 0.855, 88.7, 83.5, 94.5
6144, 1.83, 0.0014286, 1.87, 1.979, 0.854, 88.6, 83.4, 94.5
6272, 1.79, 0.0013393, 1.84, 1.976, 0.855, 88.7, 83.5, 94.5
6400, 1.79, 0.00125, 1.84, 1.976, 0.855, 88.7, 83.6, 94.5
6528, 1.78, 0.0011607, 1.83, 1.973, 0.854, 88.6, 83.4, 94.5
6656, 1.78, 0.0010714, 1.83, 1.973, 0.855, 88.6, 83.5, 94.5
6784, 1.83, 0.0009821, 1.83, 1.967, 0.855, 88.6, 83.5, 94.5
6912, 1.8, 0.0008929, 1.84, 1.964, 0.855, 88.7, 83.6, 94.5
7040, 1.79, 0.0008036, 1.82, 1.961, 0.855, 88.7, 83.5, 94.5
7168, 1.81, 0.0007143, 1.82, 1.959, 0.855, 88.7, 83.5, 94.5
7296, 1.79, 0.000625, 1.81, 1.961, 0.855, 88.7, 83.5, 94.5
7424, 1.81, 0.0005357, 1.8, 1.957, 0.855, 88.7, 83.5, 94.5
7552, 1.79, 0.0004464, 1.8, 1.954, 0.855, 88.7, 83.5, 94.5
7680, 1.81, 0.0003571, 1.8, 1.956, 0.855, 88.7, 83.5, 94.5
7808, 1.83, 0.0002679, 1.8, 1.952, 0.855, 88.7, 83.5, 94.5
7936, 1.78, 0.0001786, 1.8, 1.948, 0.855, 88.7, 83.5, 94.5
8064, 1.82, 8.93e-05, 1.79, 1.948, 0.855, 88.7, 83.6, 94.5
8192, 1.82, 0.0, 1.79, 1.948, 0.855, 88.7, 83.5, 94.5
