step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
4224, 1.87, 0.0027679, 2.23, 2.294, 0.728, 77.3, 88.5, 68.6
4352, 1.86, 0.0026786, 2.24, 2.289, 0.733, 77.7, 88.6, 69.2
4480, 1.86, 0.0025893, 2.24, 2.285, 0.731, 77.5, 88.6, 68.9
4608, 1.86, 0.0025, 2.21, 2.278, 0.731, 77.6, 88.6, 69.0
4736, 1.89, 0.0024107, 2.22, 2.274, 0.732, 77.6, 88.7, 69.1
4864, 1.86, 0.0023214, 2.22, 2.266, 0.733, 77.8, 88.7, 69.2
4992, 1.88, 0.0022321, 2.22, 2.264, 0.734, 77.8, 88.8, 69.3
5120, 1.9, 0.0021429, 2.21, 2.262, 0.73, 77.4, 88.7, 68.7
5248, 1.87, 0.0020536, 2.21, 2.258, 0.732, 77.6, 88.9, 68.9
5376, 1.84, 0.0019643, 2.2, 2.255, 0.734, 77.8, 88.9, 69.2
5504, 1.89, 0.001875, 2.19, 2.255, 0.736, 77.9, 89.0, 69.3
5632, 1.86, 0.0017857, 2.19, 2.255, 0.734, 77.8, 89.0, 69.1
5760, 1.9, 0.0016964, 2.2, 2.25, 0.735, 77.8, 89.1, 69.1
5888, 1.84, 0.0016071, 2.18, 2.251, 0.734, 77.8, 89.0, 69.1
6016, 1.9, 0.0015179, 2.2, 2.247, 0.733, 77.7, 89.0, 68.9
6144, 1.85, 0.0014286, 2.19, 2.258, 0.733, 77.6, 89.0, 68.8
6272, 1.85, 0.0013393, 2.2, 2.254, 0.734, 77.7, 89.2, 68.9
6400, 1.89, 0.00125, 2.19, 2.249, 0.736, 77.9, 89.3, 69.1
6528, 1.86, 0.0011607, 2.19, 2.248, 0.734, 77.7, 89.2, 68.8
6656, 1.89, 0.0010714, 2.2, 2.256, 0.735, 77.8, 89.2, 69.0
6784, 1.86, 0.0009821, 2.18, 2.248, 0.733, 77.6, 89.2, 68.7
6912, 1.87, 0.0008929, 2.18, 2.244, 0.735, 77.8, 89.3, 69.0
7040, 1.85, 0.0008036, 2.18, 2.241, 0.735, 77.8, 89.3, 68.9
7168, 1.87, 0.0007143, 2.19, 2.24, 0.736, 77.9, 89.3, 69.1
7296, 1.88, 0.000625, 2.18, 2.242, 0.735, 77.8, 89.3, 68.9
7424, 1.88, 0.0005357, 2.18, 2.239, 0.736, 77.9, 89.3, 69.1
7552, 1.84, 0.0004464, 2.17, 2.237, 0.735, 77.8, 89.3, 69.0
7680, 1.84, 0.0003571, 2.17, 2.236, 0.733, 77.7, 89.3, 68.7
7808, 1.92, 0.0002679, 2.17, 2.235, 0.734, 77.8, 89.3, 68.9
7936, 1.88, 0.0001786, 2.17, 2.231, 0.736, 77.9, 89.4, 69.0
8064, 1.85, 8.93e-05, 2.16, 2.232, 0.735, 77.8, 89.3, 68.9
8192, 1.87, 0.0, 2.16, 2.232, 0.734, 77.7, 89.3, 68.8
