step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6.8e-06, n/a, 6.122, -0.01, 12.5, 20.6, 8.9
128, 1.97, 0.000875, 4.71, 3.849, 0.321, 46.9, 47.2, 46.7
256, 1.96, 0.00175, 3.57, 3.341, 0.677, 75.0, 71.9, 78.4
384, 1.97, 0.002625, 3.14, 2.958, 0.781, 83.0, 78.2, 88.5
512, 1.86, 0.0035, 2.83, 2.704, 0.805, 84.8, 79.6, 90.7
640, 1.85, 0.004375, 2.59, 2.545, 0.817, 85.8, 80.6, 91.6
768, 1.88, 0.00525, 2.47, 2.451, 0.825, 86.4, 81.1, 92.4
896, 1.82, 0.006125, 2.4, 2.418, 0.825, 86.4, 81.1, 92.4
1024, 1.84, 0.007, 2.33, 2.337, 0.83, 86.7, 81.4, 92.8
1152, 1.81, 0.006875, 2.29, 2.295, 0.834, 87.0, 81.6, 93.3
1280, 1.85, 0.00675, 2.25, 2.387, 0.833, 86.9, 81.6, 93.0
1408, 1.77, 0.006625, 2.22, 2.247, 0.835, 87.1, 81.6, 93.4
1536, 1.81, 0.0065, 2.19, 2.327, 0.833, 87.0, 81.7, 92.9
1664, 1.77, 0.006375, 2.18, 2.21, 0.838, 87.4, 81.8, 93.7
1792, 1.8, 0.00625, 2.15, 2.202, 0.839, 87.4, 81.8, 93.8
1920, 1.83, 0.006125, 2.15, 2.189, 0.838, 87.3, 81.8, 93.7
2048, 1.77, 0.006, 2.12, 2.172, 0.838, 87.4, 81.8, 93.7
2176, 1.81, 0.005875, 2.11, 2.172, 0.839, 87.4, 82.0, 93.6
2304, 1.81, 0.00575, 2.1, 2.158, 0.84, 87.5, 82.1, 93.7
2432, 1.79, 0.005625, 2.11, 2.169, 0.838, 87.4, 81.9, 93.6
2560, 1.8, 0.0055, 2.08, 2.139, 0.84, 87.5, 82.0, 93.8
2688, 1.79, 0.005375, 2.06, 2.13, 0.841, 87.6, 82.1, 93.8
2816, 1.86, 0.00525, 2.06, 2.13, 0.84, 87.5, 81.9, 93.9
2944, 1.83, 0.005125, 2.07, 2.126, 0.841, 87.6, 82.1, 93.9
3072, 1.85, 0.005, 2.05, 2.112, 0.84, 87.5, 82.1, 93.7
3200, 1.82, 0.004875, 2.05, 2.151, 0.838, 87.4, 81.8, 93.7
3328, 1.8, 0.00475, 2.04, 2.104, 0.842, 87.6, 82.1, 93.9
3456, 1.76, 0.004625, 2.02, 2.103, 0.841, 87.6, 82.1, 93.8
3584, 1.87, 0.0045, 2.03, 2.089, 0.841, 87.6, 82.1, 93.8
3712, 1.79, 0.004375, 2.01, 2.086, 0.841, 87.6, 82.1, 93.8
3840, 1.75, 0.00425, 2.01, 2.115, 0.841, 87.6, 82.2, 93.8
3968, 1.8, 0.004125, 2.01, 2.078, 0.842, 87.7, 82.1, 94.0
4096, 1.78, 0.004, 1.97, 2.077, 0.842, 87.6, 82.2, 93.9
4224, 1.81, 0.003875, 2.0, 2.071, 0.842, 87.7, 82.2, 93.9
4352, 1.82, 0.00375, 1.99, 2.066, 0.842, 87.6, 82.1, 93.9
4480, 1.78, 0.003625, 1.99, 2.061, 0.842, 87.6, 82.2, 93.9
4608, 1.78, 0.0035, 1.96, 2.088, 0.842, 87.6, 82.2, 93.9
4736, 1.81, 0.003375, 1.97, 2.052, 0.842, 87.6, 82.2, 93.9
4864, 1.8, 0.00325, 1.97, 2.053, 0.841, 87.6, 82.1, 93.9
4992, 1.77, 0.003125, 1.95, 2.043, 0.842, 87.6, 82.1, 94.0
5120, 1.84, 0.003, 1.95, 2.041, 0.841, 87.6, 82.1, 93.9
5248, 1.81, 0.002875, 1.94, 2.037, 0.842, 87.7, 82.2, 93.9
5376, 1.81, 0.00275, 1.93, 2.033, 0.842, 87.7, 82.2, 94.0
5504, 1.81, 0.002625, 1.95, 2.028, 0.842, 87.6, 82.1, 93.9
5632, 1.8, 0.0025, 1.93, 2.04, 0.843, 87.7, 82.3, 94.0
5760, 1.79, 0.002375, 1.93, 2.023, 0.842, 87.7, 82.2, 93.9
5888, 1.83, 0.00225, 1.92, 2.019, 0.842, 87.7, 82.2, 94.0
6016, 1.85, 0.002125, 1.91, 2.014, 0.843, 87.7, 82.2, 93.9
6144, 1.96, 0.002, 1.91, 2.008, 0.843, 87.7, 82.3, 94.0
6272, 1.82, 0.001875, 1.9, 2.012, 0.843, 87.7, 82.2, 94.0
6400, 1.83, 0.00175, 1.91, 2.016, 0.842, 87.7, 82.2, 93.9
6528, 1.79, 0.001625, 1.9, 2.004, 0.843, 87.7, 82.3, 94.0
6656, 1.83, 0.0015, 1.88, 2.003, 0.842, 87.7, 82.2, 93.9
6784, 1.8, 0.001375, 1.88, 1.997, 0.843, 87.7, 82.2, 94.0
6912, 1.77, 0.00125, 1.89, 1.999, 0.843, 87.7, 82.2, 94.0
7040, 1.79, 0.001125, 1.87, 1.993, 0.843, 87.7, 82.2, 94.0
7168, 1.88, 0.001, 1.87, 1.988, 0.843, 87.7, 82.2, 94.0
7296, 1.84, 0.000875, 1.86, 1.987, 0.843, 87.8, 82.3, 94.0
