step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 4.9e-06, n/a, 6.114, 0.009, 14.0, 23.1, 10.0
128, 1.95, 0.000625, 4.84, 3.932, 0.296, 43.9, 47.2, 41.0
256, 1.85, 0.00125, 3.64, 3.435, 0.686, 75.6, 73.6, 77.7
384, 1.89, 0.001875, 3.24, 3.066, 0.827, 86.6, 84.1, 89.2
512, 1.86, 0.0025, 2.91, 2.802, 0.853, 88.6, 85.7, 91.7
640, 1.83, 0.003125, 2.7, 2.65, 0.861, 89.2, 86.2, 92.4
768, 1.89, 0.00375, 2.54, 2.504, 0.871, 89.9, 86.8, 93.4
896, 1.85, 0.004375, 2.42, 2.417, 0.876, 90.4, 86.9, 94.1
1024, 1.84, 0.005, 2.35, 2.359, 0.879, 90.5, 87.0, 94.4
1152, 1.83, 0.0049107, 2.32, 2.323, 0.879, 90.6, 87.1, 94.4
1280, 1.82, 0.0048214, 2.24, 2.278, 0.88, 90.7, 87.2, 94.4
1408, 1.86, 0.0047321, 2.23, 2.256, 0.882, 90.8, 87.2, 94.8
1536, 1.84, 0.0046429, 2.18, 2.22, 0.882, 90.8, 87.2, 94.7
1664, 1.86, 0.0045536, 2.18, 2.208, 0.884, 90.9, 87.3, 94.8
1792, 1.85, 0.0044643, 2.14, 2.183, 0.884, 90.9, 87.4, 94.8
1920, 1.82, 0.004375, 2.11, 2.165, 0.885, 91.0, 87.5, 94.9
2048, 1.83, 0.0042857, 2.1, 2.157, 0.885, 91.0, 87.5, 94.9
2176, 1.86, 0.0041964, 2.08, 2.14, 0.884, 91.0, 87.3, 95.0
2304, 1.8, 0.0041071, 2.07, 2.138, 0.885, 91.1, 87.4, 95.1
2432, 1.81, 0.0040179, 2.07, 2.13, 0.885, 91.0, 87.4, 95.0
2560, 1.86, 0.0039286, 2.06, 2.114, 0.886, 91.1, 87.6, 95.0
2688, 1.82, 0.0038393, 2.05, 2.151, 0.885, 91.0, 87.5, 94.9
2816, 1.83, 0.00375, 2.03, 2.103, 0.886, 91.1, 87.6, 94.9
2944, 1.84, 0.0036607, 2.02, 2.096, 0.886, 91.1, 87.6, 94.9
3072, 1.87, 0.0035714, 2.01, 2.083, 0.886, 91.1, 87.7, 94.9
3200, 1.83, 0.0034821, 2.0, 2.073, 0.887, 91.2, 87.6, 95.1
3328, 1.81, 0.0033929, 2.0, 2.071, 0.887, 91.2, 87.6, 95.1
3456, 1.84, 0.0033036, 1.99, 2.064, 0.888, 91.2, 87.6, 95.2
3584, 1.84, 0.0032143, 1.97, 2.059, 0.887, 91.2, 87.6, 95.1
3712, 1.8, 0.003125, 1.98, 2.056, 0.887, 91.2, 87.6, 95.1
3840, 1.82, 0.0030357, 1.96, 2.055, 0.887, 91.2, 87.5, 95.2
3968, 1.85, 0.0029464, 1.97, 2.047, 0.888, 91.3, 87.7, 95.2
4096, 1.84, 0.0028571, 1.94, 2.048, 0.888, 91.2, 87.6, 95.1
4224, 1.86, 0.0027679, 1.95, 2.038, 0.888, 91.2, 87.7, 95.1
4352, 1.82, 0.0026786, 1.94, 2.064, 0.887, 91.2, 87.6, 95.1
4480, 1.81, 0.0025893, 1.94, 2.027, 0.888, 91.3, 87.6, 95.2
4608, 1.82, 0.0025, 1.92, 2.022, 0.888, 91.3, 87.6, 95.2
4736, 1.82, 0.0024107, 1.92, 2.019, 0.888, 91.3, 87.7, 95.2
4864, 1.86, 0.0023214, 1.92, 2.019, 0.888, 91.3, 87.7, 95.2
4992, 1.82, 0.0022321, 1.91, 2.012, 0.888, 91.3, 87.7, 95.1
5120, 1.85, 0.0021429, 1.89, 2.011, 0.888, 91.3, 87.7, 95.1
5248, 1.82, 0.0020536, 1.9, 2.003, 0.888, 91.3, 87.6, 95.2
5376, 1.82, 0.0019643, 1.9, 2.004, 0.887, 91.2, 87.6, 95.1
5504, 1.82, 0.001875, 1.89, 2.004, 0.888, 91.2, 87.7, 95.1
5632, 1.75, 0.0017857, 1.87, 1.994, 0.889, 91.3, 87.7, 95.2
5760, 1.87, 0.0016964, 1.89, 1.995, 0.889, 91.3, 87.7, 95.3
5888, 1.82, 0.0016071, 1.87, 1.988, 0.888, 91.3, 87.7, 95.2
6016, 1.82, 0.0015179, 1.88, 1.994, 0.889, 91.3, 87.7, 95.2
6144, 1.86, 0.0014286, 1.86, 1.991, 0.889, 91.3, 87.8, 95.2
6272, 1.83, 0.0013393, 1.85, 1.981, 0.888, 91.3, 87.7, 95.2
6400, 1.8, 0.00125, 1.86, 1.979, 0.889, 91.3, 87.7, 95.3
6528, 1.85, 0.0011607, 1.84, 1.98, 0.889, 91.3, 87.7, 95.2
6656, 1.83, 0.0010714, 1.84, 1.979, 0.888, 91.3, 87.7, 95.2
6784, 1.84, 0.0009821, 1.85, 1.969, 0.889, 91.3, 87.7, 95.2
6912, 1.82, 0.0008929, 1.84, 1.971, 0.889, 91.3, 87.7, 95.2
7040, 1.85, 0.0008036, 1.84, 1.968, 0.888, 91.3, 87.7, 95.2
7168, 1.85, 0.0007143, 1.83, 1.965, 0.889, 91.3, 87.8, 95.2
7296, 1.82, 0.000625, 1.82, 1.965, 0.889, 91.3, 87.7, 95.2
7424, 1.81, 0.0005357, 1.83, 1.964, 0.889, 91.3, 87.7, 95.2
7552, 1.83, 0.0004464, 1.82, 1.959, 0.889, 91.3, 87.7, 95.2
7680, 1.81, 0.0003571, 1.81, 1.958, 0.889, 91.3, 87.7, 95.2
7808, 1.82, 0.0002679, 1.81, 1.956, 0.889, 91.3, 87.7, 95.2
7936, 1.84, 0.0001786, 1.81, 1.954, 0.889, 91.3, 87.7, 95.3
8064, 1.83, 8.93e-05, 1.81, 1.952, 0.889, 91.3, 87.7, 95.3
8192, 1.83, 0.0, 1.8, 1.953, 0.889, 91.3, 87.7, 95.3
