step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 4.9e-06, n/a, 6.091, -0.01, 12.5, 20.6, 8.9
128, 1.88, 0.000625, 4.76, 3.941, 0.305, 45.1, 47.0, 43.5
256, 1.88, 0.00125, 3.68, 3.467, 0.63, 71.2, 70.3, 72.2
384, 1.9, 0.001875, 3.29, 3.12, 0.756, 81.1, 76.8, 85.8
512, 1.89, 0.0025, 2.98, 2.89, 0.791, 83.8, 80.4, 87.5
640, 1.85, 0.003125, 2.81, 2.744, 0.822, 86.2, 83.8, 88.7
768, 1.88, 0.00375, 2.7, 2.644, 0.836, 87.2, 85.8, 88.8
896, 1.87, 0.004375, 2.58, 2.582, 0.845, 87.9, 87.2, 88.7
1024, 1.88, 0.005, 2.54, 2.546, 0.849, 88.2, 87.8, 88.7
1152, 1.87, 0.0049107, 2.49, 2.504, 0.854, 88.6, 88.3, 88.9
1280, 1.9, 0.0048214, 2.46, 2.473, 0.863, 89.3, 89.3, 89.3
1408, 1.84, 0.0047321, 2.44, 2.508, 0.86, 89.1, 89.3, 88.8
1536, 1.9, 0.0046429, 2.42, 2.449, 0.861, 89.1, 89.4, 88.8
1664, 1.88, 0.0045536, 2.41, 2.446, 0.859, 89.0, 89.6, 88.4
1792, 1.84, 0.0044643, 2.41, 2.409, 0.86, 89.1, 89.8, 88.3
1920, 1.85, 0.004375, 2.36, 2.391, 0.861, 89.1, 89.9, 88.4
2048, 1.88, 0.0042857, 2.35, 2.391, 0.857, 88.8, 89.9, 87.8
2176, 1.84, 0.0041964, 2.37, 2.386, 0.858, 88.9, 90.0, 87.9
2304, 1.84, 0.0041071, 2.34, 2.372, 0.857, 88.8, 89.9, 87.6
2432, 1.9, 0.0040179, 2.34, 2.37, 0.856, 88.7, 89.9, 87.5
2560, 1.88, 0.0039286, 2.33, 2.375, 0.858, 88.8, 90.0, 87.7
2688, 1.86, 0.0038393, 2.33, 2.363, 0.859, 88.9, 90.1, 87.8
2816, 1.85, 0.00375, 2.32, 2.35, 0.86, 89.0, 90.3, 87.7
2944, 1.85, 0.0036607, 2.33, 2.351, 0.856, 88.7, 90.2, 87.2
3072, 1.88, 0.0035714, 2.31, 2.346, 0.856, 88.7, 90.3, 87.1
3200, 1.87, 0.0034821, 2.3, 2.341, 0.855, 88.6, 90.3, 87.0
3328, 1.85, 0.0033929, 2.29, 2.337, 0.853, 88.4, 90.3, 86.7
3456, 1.86, 0.0033036, 2.3, 2.34, 0.855, 88.6, 90.3, 86.9
3584, 1.88, 0.0032143, 2.3, 2.334, 0.852, 88.4, 90.4, 86.4
3712, 1.85, 0.003125, 2.28, 2.349, 0.857, 88.7, 90.5, 87.1
3840, 1.88, 0.0030357, 2.28, 2.327, 0.854, 88.5, 90.5, 86.7
3968, 1.82, 0.0029464, 2.29, 2.329, 0.853, 88.4, 90.5, 86.5
4096, 1.85, 0.0028571, 2.28, 2.325, 0.852, 88.4, 90.5, 86.4
4224, 1.83, 0.0027679, 2.27, 2.324, 0.852, 88.3, 90.5, 86.3
4352, 1.88, 0.0026786, 2.29, 2.329, 0.856, 88.6, 90.5, 86.8
4480, 1.89, 0.0025893, 2.28, 2.328, 0.852, 88.3, 90.5, 86.3
4608, 1.86, 0.0025, 2.27, 2.315, 0.851, 88.2, 90.5, 86.1
4736, 1.9, 0.0024107, 2.27, 2.318, 0.852, 88.3, 90.6, 86.2
4864, 1.83, 0.0023214, 2.28, 2.313, 0.852, 88.3, 90.6, 86.2
4992, 1.84, 0.0022321, 2.27, 2.314, 0.85, 88.1, 90.5, 85.9
5120, 1.88, 0.0021429, 2.28, 2.313, 0.851, 88.2, 90.6, 86.0
5248, 1.83, 0.0020536, 2.26, 2.31, 0.851, 88.3, 90.6, 86.1
5376, 1.87, 0.0019643, 2.26, 2.308, 0.85, 88.2, 90.6, 85.9
5504, 1.87, 0.001875, 2.25, 2.306, 0.85, 88.2, 90.6, 85.9
5632, 1.86, 0.0017857, 2.25, 2.303, 0.849, 88.1, 90.6, 85.7
5760, 1.88, 0.0016964, 2.26, 2.3, 0.849, 88.1, 90.6, 85.7
5888, 1.85, 0.0016071, 2.26, 2.302, 0.85, 88.2, 90.5, 85.9
6016, 1.84, 0.0015179, 2.25, 2.297, 0.849, 88.1, 90.5, 85.8
6144, 1.87, 0.0014286, 2.25, 2.297, 0.848, 88.0, 90.6, 85.6
6272, 1.88, 0.0013393, 2.25, 2.293, 0.851, 88.2, 90.6, 86.0
6400, 1.87, 0.00125, 2.25, 2.293, 0.85, 88.2, 90.6, 85.9
6528, 1.84, 0.0011607, 2.24, 2.296, 0.85, 88.2, 90.6, 85.9
6656, 1.84, 0.0010714, 2.24, 2.291, 0.848, 88.0, 90.5, 85.6
6784, 1.87, 0.0009821, 2.24, 2.291, 0.848, 88.0, 90.5, 85.6
6912, 1.88, 0.0008929, 2.25, 2.289, 0.851, 88.2, 90.6, 86.0
7040, 1.85, 0.0008036, 2.24, 2.287, 0.848, 88.0, 90.6, 85.6
7168, 1.88, 0.0007143, 2.25, 2.287, 0.848, 88.0, 90.6, 85.6
7296, 1.85, 0.000625, 2.23, 2.286, 0.849, 88.1, 90.6, 85.8
7424, 1.87, 0.0005357, 2.24, 2.284, 0.85, 88.2, 90.6, 85.9
7552, 1.89, 0.0004464, 2.24, 2.295, 0.847, 87.9, 90.6, 85.5
7680, 1.85, 0.0003571, 2.25, 2.292, 0.847, 87.9, 90.6, 85.4
7808, 1.88, 0.0002679, 2.24, 2.292, 0.847, 87.9, 90.6, 85.4
7936, 1.85, 0.0001786, 2.24, 2.287, 0.846, 87.8, 90.5, 85.3
8064, 1.85, 8.93e-05, 2.23, 2.286, 0.846, 87.8, 90.5, 85.3
8192, 1.88, 0.0, 2.24, 2.285, 0.846, 87.9, 90.5, 85.4
