step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6.8e-06, n/a, 6.108, -0.002, 13.1, 21.6, 9.4
128, 1.99, 0.000875, 4.7, 3.842, 0.416, 55.0, 52.4, 57.8
256, 2.0, 0.00175, 3.57, 3.35, 0.734, 79.4, 75.3, 84.0
384, 2.03, 0.002625, 3.14, 2.976, 0.809, 85.2, 80.3, 90.6
512, 1.94, 0.0035, 2.83, 2.752, 0.831, 86.8, 81.5, 92.8
640, 1.93, 0.004375, 2.62, 2.569, 0.842, 87.6, 81.9, 94.2
768, 1.86, 0.00525, 2.5, 2.47, 0.847, 88.1, 82.7, 94.2
896, 1.83, 0.006125, 2.41, 2.409, 0.851, 88.3, 82.6, 94.9
1024, 1.83, 0.007, 2.35, 2.353, 0.856, 88.7, 83.5, 94.7
1152, 1.85, 0.006875, 2.3, 2.317, 0.856, 88.7, 83.4, 94.8
1280, 1.85, 0.00675, 2.27, 2.286, 0.86, 89.1, 83.9, 94.9
1408, 1.88, 0.006625, 2.22, 2.265, 0.861, 89.1, 84.0, 94.9
1536, 1.82, 0.0065, 2.26, 2.279, 0.859, 89.0, 83.9, 94.7
1664, 1.86, 0.006375, 2.17, 2.229, 0.862, 89.2, 84.0, 95.1
1792, 1.81, 0.00625, 2.17, 2.21, 0.864, 89.3, 84.2, 95.1
1920, 1.75, 0.006125, 2.15, 2.198, 0.862, 89.2, 84.0, 95.1
2048, 1.77, 0.006, 2.12, 2.182, 0.864, 89.3, 84.2, 95.1
2176, 1.74, 0.005875, 2.12, 2.176, 0.863, 89.3, 84.1, 95.1
2304, 1.73, 0.00575, 2.11, 2.174, 0.864, 89.4, 84.4, 95.0
2432, 1.84, 0.005625, 2.13, 2.169, 0.864, 89.4, 84.4, 95.0
2560, 1.82, 0.0055, 2.1, 2.148, 0.863, 89.3, 84.1, 95.1
2688, 1.84, 0.005375, 2.09, 2.148, 0.863, 89.3, 84.2, 95.0
2816, 1.8, 0.00525, 2.07, 2.142, 0.865, 89.5, 84.5, 95.1
2944, 1.88, 0.005125, 2.07, 2.151, 0.865, 89.4, 84.2, 95.3
3072, 1.83, 0.005, 2.06, 2.141, 0.865, 89.4, 84.5, 94.9
3200, 1.79, 0.004875, 2.05, 2.122, 0.865, 89.5, 84.4, 95.2
3328, 1.8, 0.00475, 2.05, 2.112, 0.864, 89.4, 84.4, 95.0
3456, 1.85, 0.004625, 2.03, 2.107, 0.866, 89.5, 84.5, 95.1
3584, 1.85, 0.0045, 2.02, 2.103, 0.864, 89.4, 84.2, 95.2
3712, 1.75, 0.004375, 2.02, 2.096, 0.866, 89.5, 84.4, 95.3
3840, 1.9, 0.00425, 2.02, 2.1, 0.865, 89.5, 84.4, 95.2
3968, 1.88, 0.004125, 2.03, 2.084, 0.867, 89.6, 84.5, 95.2
4096, 1.81, 0.004, 1.99, 2.086, 0.866, 89.5, 84.5, 95.1
4224, 1.8, 0.003875, 2.01, 2.076, 0.866, 89.5, 84.6, 95.1
4352, 1.83, 0.00375, 2.0, 2.068, 0.866, 89.6, 84.6, 95.2
4480, 1.87, 0.003625, 1.98, 2.067, 0.867, 89.6, 84.7, 95.1
4608, 1.87, 0.0035, 1.99, 2.061, 0.866, 89.5, 84.4, 95.3
4736, 1.9, 0.003375, 1.97, 2.058, 0.867, 89.6, 84.6, 95.2
