step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 4.9e-06, n/a, 6.134, 0.041, 16.4, 27.1, 11.7
128, 1.8, 0.000625, 4.78, 3.975, -0.054, 23.9, 19.0, 32.0
256, 1.89, 0.00125, 3.76, 3.607, -0.019, 23.5, 20.7, 27.3
384, 1.89, 0.001875, 3.45, 3.358, 0.011, 24.9, 22.7, 27.7
512, 1.86, 0.0025, 3.3, 3.313, -0.034, 19.6, 19.3, 19.9
640, 1.83, 0.003125, 3.21, 3.128, -0.027, 18.6, 19.7, 17.6
768, 1.85, 0.00375, 3.04, 3.046, 0.03, 22.2, 24.6, 20.3
896, 1.85, 0.004375, 2.94, 2.893, 0.22, 38.1, 40.5, 35.9
1024, 1.89, 0.005, 2.8, 2.78, 0.357, 49.1, 51.6, 46.8
1152, 1.83, 0.0049107, 2.7, 2.679, 0.434, 55.3, 57.7, 53.0
1280, 1.85, 0.0048214, 2.6, 2.611, 0.468, 57.7, 61.2, 54.7
1408, 1.85, 0.0047321, 2.59, 2.598, 0.542, 63.3, 68.3, 59.1
1536, 1.88, 0.0046429, 2.56, 2.526, 0.617, 69.3, 74.8, 64.6
1664, 1.86, 0.0045536, 2.47, 2.491, 0.635, 70.6, 76.8, 65.4
1792, 1.84, 0.0044643, 2.5, 2.513, 0.676, 73.8, 80.5, 68.1
1920, 1.85, 0.004375, 2.44, 2.454, 0.695, 75.3, 82.4, 69.3
2048, 1.86, 0.0042857, 2.4, 2.43, 0.702, 75.8, 83.3, 69.5
2176, 1.84, 0.0041964, 2.43, 2.437, 0.748, 79.3, 88.2, 72.0
2304, 1.84, 0.0041071, 2.37, 2.393, 0.755, 79.9, 89.0, 72.4
2432, 1.86, 0.0040179, 2.34, 2.374, 0.755, 79.8, 89.4, 72.1
2560, 1.86, 0.0039286, 2.32, 2.356, 0.76, 80.1, 89.6, 72.5
2688, 1.87, 0.0038393, 2.31, 2.343, 0.765, 80.6, 90.0, 72.9
2816, 1.85, 0.00375, 2.29, 2.341, 0.763, 80.4, 90.1, 72.6
2944, 1.85, 0.0036607, 2.29, 2.332, 0.768, 80.9, 90.4, 73.1
3072, 1.84, 0.0035714, 2.31, 2.333, 0.767, 80.6, 90.8, 72.6
3200, 1.86, 0.0034821, 2.26, 2.323, 0.765, 80.4, 90.8, 72.2
3328, 1.82, 0.0033929, 2.27, 2.308, 0.767, 80.6, 90.9, 72.4
3456, 1.87, 0.0033036, 2.26, 2.301, 0.767, 80.6, 90.9, 72.5
3584, 1.89, 0.0032143, 2.25, 2.3, 0.77, 80.9, 91.0, 72.7
3712, 1.81, 0.003125, 2.25, 2.295, 0.77, 80.9, 90.9, 72.9
3840, 1.88, 0.0030357, 2.24, 2.286, 0.765, 80.4, 91.0, 72.1
3968, 1.85, 0.0029464, 2.22, 2.284, 0.768, 80.7, 91.0, 72.5
4096, 1.86, 0.0028571, 2.23, 2.287, 0.767, 80.6, 91.1, 72.3
4224, 1.85, 0.0027679, 2.21, 2.282, 0.766, 80.5, 91.1, 72.1
4352, 1.85, 0.0026786, 2.23, 2.282, 0.771, 80.9, 91.2, 72.8
4480, 1.84, 0.0025893, 2.23, 2.283, 0.769, 80.8, 91.1, 72.5
4608, 1.84, 0.0025, 2.21, 2.277, 0.767, 80.6, 91.2, 72.2
4736, 1.87, 0.0024107, 2.21, 2.275, 0.77, 80.8, 91.2, 72.6
4864, 1.84, 0.0023214, 2.21, 2.266, 0.771, 80.9, 91.3, 72.7
4992, 1.86, 0.0022321, 2.22, 2.266, 0.772, 81.0, 91.2, 72.8
5120, 1.88, 0.0021429, 2.21, 2.262, 0.769, 80.7, 91.2, 72.4
5248, 1.85, 0.0020536, 2.2, 2.26, 0.768, 80.7, 91.3, 72.2
5376, 1.82, 0.0019643, 2.21, 2.261, 0.768, 80.6, 91.2, 72.2
5504, 1.86, 0.001875, 2.2, 2.259, 0.769, 80.7, 91.3, 72.3
5632, 1.84, 0.0017857, 2.19, 2.254, 0.767, 80.6, 91.3, 72.1
5760, 1.88, 0.0016964, 2.19, 2.248, 0.768, 80.6, 91.4, 72.1
5888, 1.83, 0.0016071, 2.18, 2.252, 0.769, 80.8, 91.4, 72.3
6016, 1.89, 0.0015179, 2.2, 2.247, 0.769, 80.7, 91.4, 72.2
6144, 1.83, 0.0014286, 2.18, 2.245, 0.769, 80.7, 91.5, 72.2
6272, 1.84, 0.0013393, 2.19, 2.244, 0.767, 80.5, 91.4, 71.9
6400, 1.88, 0.00125, 2.19, 2.25, 0.767, 80.5, 91.4, 72.0
6528, 1.84, 0.0011607, 2.19, 2.245, 0.766, 80.4, 91.4, 71.7
6656, 1.87, 0.0010714, 2.2, 2.251, 0.768, 80.7, 91.4, 72.2
6784, 1.84, 0.0009821, 2.17, 2.233, 0.767, 80.5, 91.4, 71.9
6912, 1.85, 0.0008929, 2.16, 2.224, 0.768, 80.6, 91.5, 72.0
7040, 1.84, 0.0008036, 2.16, 2.221, 0.768, 80.6, 91.5, 72.1
7168, 1.86, 0.0007143, 2.17, 2.246, 0.769, 80.7, 91.5, 72.2
7296, 1.86, 0.000625, 2.17, 2.24, 0.768, 80.6, 91.5, 72.0
7424, 1.87, 0.0005357, 2.18, 2.239, 0.769, 80.7, 91.5, 72.1
7552, 1.83, 0.0004464, 2.18, 2.241, 0.767, 80.5, 91.5, 71.9
7680, 1.82, 0.0003571, 2.17, 2.239, 0.767, 80.5, 91.5, 71.8
7808, 1.9, 0.0002679, 2.18, 2.236, 0.767, 80.5, 91.5, 71.9
7936, 1.86, 0.0001786, 2.17, 2.232, 0.768, 80.6, 91.5, 72.0
8064, 1.84, 8.93e-05, 2.16, 2.233, 0.767, 80.5, 91.5, 71.8
8192, 1.85, 0.0, 2.16, 2.232, 0.767, 80.5, 91.5, 71.9
